,id,app_name,genres,tags,specs,combined_features
1023,758470,africa hunting,action,indie,singleplayer,action indie singleplayer
1024,474810,dorke and ymp,action,action,singleplayer,action action singleplayer
1025,663080,rectracer,casual,indie,singleplayer,casual indie singleplayer
1026,467120,rising runner,casual,casual,singleplayer,casual casual singleplayer
1027,404850,darthy,casual,indie,singleplayer,casual indie singleplayer
1028,666930,celestial creator,action,action,singleplayer,action action singleplayer
1029,2028850,bioshock infinite columbias finest,action,action,singleplayer,action action singleplayer
1030,234080,castlevania lords of shadow ultimate edition,action,action,singleplayer,action action singleplayer
1031,16465,fear 2 reborn dlc,action,action,singleplayer,action action singleplayer
1032,258643,train simulator nec new yorknew haven route addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1033,363670,seeders,indie,indie,singleplayer,indie indie singleplayer
1034,333814,rare weapons set b the kinugawa crazies,action,action,singleplayer,action action singleplayer
1035,594454,battlezonedigital camo skin,action,action,singleplayer,action action singleplayer
1036,461620,predynastic egypt,indie,strategy,singleplayer,indie strategy singleplayer
1037,653250,chaoschild,none,anime,none,none anime none
1038,326006,eaos wagon pack,simulation,simulation,singleplayer,simulation simulation singleplayer
1039,274050,democracy 3 social engineering,indie,simulation,singleplayer,indie simulation singleplayer
1040,334510,exceedgun bullet children original soundtrack,action,action,singleplayer,action action singleplayer
1041,477830,systematic immunity ost,action,action,downloadable content,action action downloadable content
1042,312340,sound of the human tankslo,none,none,downloadable content,none none downloadable content
1043,416790,the metronomicon slay the dance floor,action,indie,singleplayer,action indie singleplayer
1044,758590,league of light silent mountain collectors edition,adventure,adventure,singleplayer,adventure adventure singleplayer
1045,467330,just a cleric,action,rpg,singleplayer,action rpg singleplayer
1046,572020,darwins demons,action,action,singleplayer,action action singleplayer
1047,538230,come and find me,none,movie,captions available,none movie captions available
1048,465170,crime secrets crimson lily,adventure,adventure,singleplayer,adventure adventure singleplayer
1049,666600,zombie town,action,casual,singleplayer,action casual singleplayer
1050,278712,europa universalis iv muslim advisor portraits,simulation,simulation,singleplayer,simulation simulation singleplayer
1051,258741,rpg maker vx acesurvival horror music pack,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
1052,65217,train simulator class 156 loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1053,432640,buriedtown,action,rpg,singleplayer,action rpg singleplayer
1054,531650,trial to full game upgrade,action,strategy,singleplayer,action strategy singleplayer
1055,503440,color syndromesoundtrack,casual,strategy,singleplayer,casual strategy singleplayer
1056,523760,loot or die,action,action,singleplayer,action action singleplayer
1057,433130,warbirds dogfights 2016,action,simulation,singleplayer,action simulation singleplayer
1058,257970,loren the amazon princess,indie,rpg,singleplayer,indie rpg singleplayer
1059,263940,red baron pack,simulation,simulation,singleplayer,simulation simulation singleplayer
1060,55100,homefront,action,action,singleplayer,action action singleplayer
1061,359497,red orbs 300000,action,action,singleplayer,action action singleplayer
1062,390980,executive assaultsoundtrack,action,strategy,singleplayer,action strategy singleplayer
1063,306000,super dungeon bros,action,action,singleplayer,action action singleplayer
1064,381170,lost in paradise,action,action,singleplayer,action action singleplayer
1065,346430,spectrum first light,indie,indie,singleplayer,indie indie singleplayer
1066,623133,battlezonebobblehead pack,action,action,singleplayer,action action singleplayer
1067,380700,zombie killtime,action,action,singleplayer,action action singleplayer
1068,71160,shining force ii,rpg,rpg,singleplayer,rpg rpg singleplayer
1069,745160,gorogoasoundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
1070,383670,deadlands noirthat old time religion,casual,indie,singleplayer,casual indie singleplayer
1071,306396,tropico 5generalissimo,rpg,strategy,singleplayer,rpg strategy singleplayer
1072,614880,battle for enlor,strategy,strategy,singleplayer,strategy strategy singleplayer
1073,248330,dino run dx,action,indie,singleplayer,action indie singleplayer
1074,414920,corgi warlock,action,action,singleplayer,action action singleplayer
1075,454930,under zero,action,adventure,singleplayer,action adventure singleplayer
1076,706970,chainsaw warriorthe official soundtrack,adventure,strategy,singleplayer,adventure strategy singleplayer
1077,46830,ironclads anglo russian war 1866,strategy,strategy,singleplayer,strategy strategy singleplayer
1078,625040,ophidia,action,casual,singleplayer,action casual singleplayer
1079,612740,bokidaheartfelt reunion,adventure,adventure,singleplayer,adventure adventure singleplayer
1080,268500,xcom 2,strategy,strategy,singleplayer,strategy strategy singleplayer
1081,376373,awesomenautsthe scrolls of xipang announcer,action,strategy,singleplayer,action strategy singleplayer
1082,393660,streamline,action,action,singleplayer,action action singleplayer
1083,668770,solarium,adventure,free to play,singleplayer,adventure free to play singleplayer
1084,703300,normalizator,animation amp modeling,animationmodeling,none,animation amp modeling animationmodeling none
1085,339800,huniepop,indie,nudity,singleplayer,indie nudity singleplayer
1086,690730,gangs of spacetiger pack,action,indie,multiplayer,action indie multiplayer
1087,695280,ten days in the valley,none,episodic,captions available,none episodic captions available
1088,204305,awesomenautsmousquetaire leon skin,action,strategy,singleplayer,action strategy singleplayer
1089,659870,dont die,casual,casual,singleplayer,casual casual singleplayer
1090,578800,phantom,adventure,early access,singleplayer,adventure early access singleplayer
1091,319430,chaosin the darkness,action,action,singleplayer,action action singleplayer
1092,709690,fantasy groundsslaughter at splinterfang gorge pfrpg,indie,strategy,multiplayer,indie strategy multiplayer
1093,567690,songs of araiah remastered edition,adventure,adventure,singleplayer,adventure adventure singleplayer
1094,649810,ostwindwindstorm,adventure,adventure,singleplayer,adventure adventure singleplayer
1095,727110,the lost wizard,adventure,adventure,singleplayer,adventure adventure singleplayer
1096,493700,monster puzzle,action,indie,singleplayer,action indie singleplayer
1097,341440,banzai pecan the last hope for the young century,action,action,singleplayer,action action singleplayer
1098,569687,toukiden 2mission collection set 1,action,action,singleplayer,action action singleplayer
1099,671270,stophat,casual,indie,singleplayer,casual indie singleplayer
1100,763740,nark the dragon,casual,indie,singleplayer,casual indie singleplayer
1101,554321,man o war corsairreiks fashion,action,strategy,singleplayer,action strategy singleplayer
1102,517340,tank tread,action,strategy,multiplayer,action strategy multiplayer
1103,271467,rocksmith 2014 matchbox twentyshes so mean,casual,casual,singleplayer,casual casual singleplayer
1104,63200,monday night combat,action,action,singleplayer,action action singleplayer
1105,245910,borderlands 2 headhunter 2 wattle gobbler,action,action,singleplayer,action action singleplayer
1106,671070,strata design 3d secx upgrade,animation amp modeling,designillustration,downloadable content,animation amp modeling designillustration downloadable content
1107,495330,fantasy grounds5e primeval thule red chains,indie,strategy,multiplayer,indie strategy multiplayer
1108,732770,knight terrors,action,action,singleplayer,action action singleplayer
1109,440380,super kitty boing boing,action,indie,local multiplayer,action indie local multiplayer
1110,600591,flatout 4 total insanity soundtrack volume 2,racing,racing,singleplayer,racing racing singleplayer
1111,479150,box containment,casual,indie,singleplayer,casual indie singleplayer
1112,343430,hypnosis,adventure,adventure,singleplayer,adventure adventure singleplayer
1113,365260,crash dive,simulation,simulation,singleplayer,simulation simulation singleplayer
1114,549160,army men,action,action,singleplayer,action action singleplayer
1115,736050,kink,casual,indie,singleplayer,casual indie singleplayer
1116,630390,safari venture,casual,casual,singleplayer,casual casual singleplayer
1117,415750,cities xxlmap editor,simulation,simulation,singleplayer,simulation simulation singleplayer
1118,657360,savantprotos soundtrack,action,action,singleplayer,action action singleplayer
1119,507040,fantasy groundsdd storm kings thunder,indie,strategy,multiplayer,indie strategy multiplayer
1120,726390,scream collector,casual,free to play,singleplayer,casual free to play singleplayer
1121,333250,forward to the sky,action,anime,singleplayer,action anime singleplayer
1122,411860,save the creatures,adventure,strategy,singleplayer,adventure strategy singleplayer
1123,373720,ryzom,free to play,massively multiplayer,multiplayer,free to play massively multiplayer multiplayer
1124,439960,falling stars war of empires,indie,strategy,singleplayer,indie strategy singleplayer
1125,590207,rocksmith 2014 edition remastered marvin gayetammi terrellaint no mountain high enough,casual,casual,singleplayer,casual casual singleplayer
1126,492988,rocksmith 2014 bob marleythe wailersthree little birds,casual,casual,singleplayer,casual casual singleplayer
